word,frequency,rank
"gäller",13558,1430
"interessant",13552,1431
"sikre",13548,1432
"værelse",13537,1433
"legg",13537,1434
"farligt",13536,1435
"sulten",13532,1436
"findes",13524,1437
"använda",13520,1438
"varmt",13510,1439
"spil",13498,1440
"sur",13477,1441
"ont",13477,1442
"huvudet",13471,1443
"tio",13451,1444
"ursäkt",13450,1445
"glöm",13437,1446
"red",13419,1447
"medan",13390,1448
"betala",13386,1449
"hjalp",13380,1450
"bede",13330,1451
"syntes",13330,1452
"derude",13295,1453
"hoved",13273,1454
"stil",13255,1455
"særlig",13255,1456
"begyndte",13242,1457
"skje",13225,1458
"nere",13224,1459
"kaptein",13195,1460
"ofte",13191,1461
"president",13163,1462
"bobby",13161,1463
"rummet",13151,1464
"fange",13148,1465
"goddag",13143,1466
"send",13143,1467
"sette",13143,1468
"kapten",13143,1469
"træt",13134,1470
"form",13121,1471
"kärlek",13118,1472
"manden",13115,1473
"behövde",13114,1474
"hånden",13106,1475
"imorgon",13074,1476
"kalla",13053,1477
"arg",13045,1478
"sikke",13044,1479
"javel",13040,1480
"betjent",13033,1481
"kære",13030,1482
"sikkerhed",13022,1483
"mødes",13014,1484
"eddie",13008,1485
"lugn",12996,1486
"gave",12986,1487
"ansiktet",12983,1488
"is",12978,1489
"meningen",12977,1490
"stemme",12974,1491
"lämnar",12956,1492
"viktigt",12953,1493
"laget",12946,1494
"fald",12912,1495
"sidan",12912,1496
"kraft",12905,1497
"selvsagt",12905,1498
"tjej",12896,1499
"gutten",12883,1500
"fortsätt",12868,1501
"tøj",12865,1502
"nyheter",12861,1503
"vacker",12860,1504
"frisk",12859,1505
"km",12830,1506
"hända",12830,1507
"givet",12822,1508
"målet",12799,1509
"bruker",12780,1510
"rachel",12775,1511
"köpa",12770,1512
"lede",12764,1513
"kropp",12756,1514
"walter",12753,1515
"inom",12742,1516
"of",12740,1517
"stol",12724,1518
"morsomt",12704,1519
"jamen",12678,1520
"finnes",12673,1521
"skrevet",12657,1522
"skaffe",12652,1523
"havet",12646,1524
"solen",12641,1525
"soldater",12621,1526
"sätter",12603,1527
"anna",12567,1528
"vild",12555,1529
"forelsket",12548,1530
"starte",12543,1531
"lege",12541,1532
"jane",12527,1533
"sidde",12516,1534
"vissa",12510,1535
"heldig",12501,1536
"løs",12491,1537
"drikker",12489,1538
"godmorgen",12481,1539
"daniel",12479,1540
"oberst",12476,1541
"morges",12473,1542
"tyvärr",12466,1543
"planet",12431,1544
"lærte",12429,1545
"lyset",12384,1546
"røven",12376,1547
"robert",12374,1548
"lägga",12373,1549
"skriva",12369,1550
"frue",12352,1551
"lært",12344,1552
"sova",12333,1553
"förstå",12309,1554
"imot",12306,1555
"snäll",12306,1556
"sida",12292,1557
"stikker",12280,1558
"veckor",12269,1559
"enig",12264,1560
"utenfor",12254,1561
"derinde",12247,1562
"spørre",12243,1563
"offer",12224,1564
"visar",12223,1565
"dreper",12215,1566
"syg",12214,1567
"tanke",12214,1568
"søde",12192,1569
"drøm",12166,1570
"måned",12164,1571
"lykkelig",12161,1572
"fins",12157,1573
"bestemt",12156,1574
"levende",12151,1575
"mindste",12150,1576
"kate",12150,1577
"snabbt",12141,1578
"glas",12139,1579
"tyckte",12137,1580
"kampen",12134,1581
"enhver",12131,1582
"gifta",12126,1583
"kæmpe",12120,1584
"hænder",12118,1585
"mærke",12103,1586
"slag",12096,1587
"ställe",12089,1588
"lar",12087,1589
"svaret",12085,1590
"information",12078,1591
"ligge",12063,1592
"finn",12063,1593
"reddet",12048,1594
"ordre",12046,1595
"godeste",12042,1596
"hunden",12035,1597
"amerika",12030,1598
"lod",12029,1599
"låg",12028,1600
"desværre",12008,1601
"viste",12000,1602
"hjertet",12000,1603
"varm",11997,1604
"charles",11995,1605
"ordet",11985,1606
"starter",11982,1607
"kjeft",11969,1608
"regler",11968,1609
"enligt",11968,1610
"sang",11953,1611
"undrar",11950,1612
"skjedd",11948,1613
"fængsel",11938,1614
"tänkt",11930,1615
"begynte",11928,1616
"styr",11918,1617
"lager",11913,1618
"kona",11905,1619
"spurgte",11904,1620
"såret",11896,1621
"tittar",11882,1622
"konstigt",11858,1623
"ringte",11843,1624
"fører",11825,1625
"ma",11820,1626
"vecka",11808,1627
"hater",11803,1628
"godnat",11801,1629
"ide",11796,1630
"typ",11793,1631
"hjärta",11788,1632
"team",11780,1633
"elsket",11776,1634
"frågor",11773,1635
"misstag",11771,1636
"skyde",11770,1637
"maria",11761,1638
"lig",11759,1639
"skydda",11743,1640
"følelser",11727,1641
"följ",11718,1642
"förklara",11710,1643
"stikke",11694,1644
"beviser",11686,1645
"sønnen",11686,1646
"vinder",11682,1647
"fisk",11681,1648
"hjelper",11668,1649
"washington",11663,1650
"ordner",11660,1651
"spring",11655,1652
"sju",11646,1653
"wow",11635,1654
"sort",11631,1655
"fremdeles",11596,1656
"halsen",11586,1657
"folket",11584,1658
"lät",11570,1659
"barna",11566,1660
"svara",11554,1661
"familjen",11552,1662
"tegn",11551,1663
"flyet",11549,1664
"træk",11539,1665
"anderledes",11532,1666
"scott",11526,1667
"vred",11496,1668
"jobbe",11496,1669
"vennen",11490,1670
"nånsin",11484,1671
"løgn",11478,1672
"massa",11467,1673
"street",11465,1674
"ender",11464,1675
"själva",11462,1676
"berättar",11450,1677
"enten",11439,1678
"uanset",11430,1679
"blot",11426,1680
"vilke",11413,1681
"city",11411,1682
"gider",11408,1683
"möjligt",11390,1684
"välkommen",11386,1685
"kaller",11371,1686
"travlt",11366,1687
"fungerer",11365,1688
"varsågod",11354,1689
"danse",11348,1690
"afsted",11342,1691
"sköt",11326,1692
"tillykke",11318,1693
"goda",11299,1694
"tjener",11297,1695
"rommet",11291,1696
"kjøre",11289,1697
"slutte",11285,1698
"lee",11283,1699
"lugna",11278,1700
"direkte",11276,1701
"stykker",11265,1702
"stand",11265,1703
"kevin",11265,1704
"arthur",11259,1705
"følte",11256,1706
"bilder",11245,1707
"tidspunkt",11235,1708
"professor",11221,1709
"major",11208,1710
"soldat",11202,1711
"hårt",11172,1712
"amy",11171,1713
"valgte",11169,1714
"sitta",11156,1715
"læse",11153,1716
"kør",11149,1717
"bok",11148,1718
"pojke",11145,1719
"skød",11122,1720
"frøken",11120,1721
"himlen",11115,1722
"dave",11105,1723
"höll",11103,1724
"brugte",11100,1725
"forsiktig",11099,1726
"naturligvis",11095,1727
"sjanse",11092,1728
"savnet",11090,1729
"område",11085,1730
"seriøst",11067,1731
"otroligt",11066,1732
"skriv",11062,1733
"kjører",11059,1734
"allihop",11052,1735
"højre",11042,1736
"nemlig",11035,1737
"højt",11021,1738
"luft",11016,1739
"trist",11013,1740
"kontroll",11013,1741
"fortsätta",11012,1742
"løp",11008,1743
"skam",10956,1744
"använder",10953,1745
"träffas",10951,1746
"barnen",10935,1747
"nervøs",10922,1748
"träffade",10906,1749
"underligt",10895,1750
"hertil",10894,1751
"utroligt",10891,1752
"lage",10888,1753
"exakt",10873,1754
"tillräckligt",10871,1755
"ekstra",10866,1756
"bekymre",10859,1757
"historia",10856,1758
"kørte",10853,1759
"värre",10852,1760
"egentligen",10848,1761
"skudt",10841,1762
"hotellet",10840,1763
"tanken",10834,1764
"lycka",10830,1765
"knægt",10819,1766
"plass",10808,1767
"lag",10803,1768
"date",10801,1769
"kalde",10792,1770
"løbe",10788,1771
"fungerar",10782,1772
"minut",10776,1773
"fixa",10772,1774
"tør",10767,1775
"fullt",10762,1776
"otte",10758,1777
"evigt",10756,1778
"sannheten",10742,1779
"ekte",10732,1780
"kjent",10730,1781
"jobbat",10719,1782
"sjuk",10718,1783
"stark",10702,1784
"oj",10699,1785
"chuck",10683,1786
"mors",10680,1787
"adam",10669,1788
"uke",10669,1789
"saknar",10665,1790
"broren",10663,1791
"dejligt",10657,1792
"frokost",10643,1793
"större",10639,1794
"någonsin",10629,1795
"retten",10609,1796
"såna",10605,1797
"hoppa",10603,1798
"bör",10603,1799
"ed",10579,1800
"våpen",10573,1801
"and",10566,1802
"stick",10553,1803
"senaste",10544,1804
"ryan",10522,1805
"bank",10519,1806
"brukar",10514,1807
"förrän",10506,1808
"andy",10494,1809
"jason",10493,1810
"vejret",10488,1811
"angående",10482,1812
"takke",10459,1813
"trött",10440,1814
"skogen",10429,1815
"grabben",10429,1816
"miljoner",10426,1817
"tii",10417,1818
"pigen",10416,1819
"san",10409,1820
"hämtar",10403,1821
"förra",10400,1822
"satan",10390,1823
"rolle",10388,1824
"snakk",10388,1825
"lik",10384,1826
"blodet",10372,1827
"aning",10371,1828
"støtte",10369,1829
"kära",10362,1830
"håret",10360,1831
"billede",10357,1832
"presidenten",10356,1833
"käften",10350,1834
"kongen",10346,1835
"konge",10335,1836
"college",10330,1837
"børnene",10310,1838
"bog",10307,1839
"hälsa",10306,1840
"sara",10300,1841
"fandens",10290,1842
"dess",10289,1843
"skada",10287,1844
"hemskt",10287,1845
"sid",10283,1846
"hav",10277,1847
"sägs",10277,1848
"fuck",10274,1849
"dean",10267,1850
"slemt",10264,1851
"flink",10259,1852
"frågar",10243,1853
"kvinner",10239,1854
"sko",10227,1855
"dåligt",10227,1856
"frågade",10220,1857
"privat",10213,1858
"inför",10201,1859
"lägger",10186,1860
"skall",10184,1861
"mødte",10175,1862
"ted",10164,1863
"mødt",10152,1864
"tjene",10147,1865
"order",10136,1866
"låst",10133,1867
"kigger",10105,1868
"systemet",10103,1869
"behöva",10101,1870
"vinde",10094,1871
"ifølge",10092,1872
"skjuta",10090,1873
"förbi",10089,1874
"simon",10085,1875
"william",10084,1876
"ringt",10078,1877
"legge",10070,1878
"glemmer",10065,1879
"pete",10060,1880
"van",10049,1881
"vant",10047,1882
"indenfor",10036,1883
"matt",10029,1884
"england",10009,1885
"læge",9996,1886
"lukket",9993,1887
"hård",9993,1888
"skyder",9992,1889
"kilometer",9970,1890
"brian",9968,1891
"leta",9967,1892
"dårlige",9966,1893
"polis",9965,1894
"slutar",9956,1895
"någonting",9946,1896
"vanlig",9935,1897
"igång",9933,1898
"bedst",9924,1899
"røv",9924,1900
"faldt",9922,1901
"liksom",9921,1902
"strax",9918,1903
"deler",9916,1904
"framför",9915,1905
"barry",9914,1906
"magi",9889,1907
"vondt",9871,1908
"morder",9870,1909
"annorlunda",9863,1910
"banken",9853,1911
"läget",9837,1912
"ofta",9833,1913
"jerry",9825,1914
"begynde",9823,1915
"lagde",9822,1916
"kjøpe",9814,1917
"start",9802,1918
"gitt",9799,1919
"dricka",9799,1920
"eric",9798,1921
"tjänst",9786,1922
"slået",9760,1923
"bevise",9747,1924
"carl",9733,1925
"clark",9733,1926
"forlade",9716,1927
"jøss",9716,1928
"maten",9701,1929
"jord",9681,1930
"början",9681,1931
"bussen",9674,1932
"bedt",9661,1933
"aftes",9655,1934
"olika",9641,1935
"personligt",9630,1936
"begynne",9625,1937
"emily",9601,1938
"minst",9599,1939
"fremtiden",9597,1940
"luke",9592,1941
"läsa",9591,1942
"arbete",9576,1943
"resa",9575,1944
"bland",9572,1945
"per",9570,1946
"herren",9563,1947
"flytter",9556,1948
"vender",9551,1949
"oliver",9551,1950
"kendt",9538,1951
"overhovedet",9536,1952
"fredag",9534,1953
"joey",9524,1954
"steg",9519,1955
"skickade",9513,1956
"overleve",9508,1957
"spillet",9498,1958
"vende",9497,1959
"vilje",9494,1960
"medicin",9494,1961
"brukade",9480,1962
"herinde",9475,1963
"forsøger",9462,1964
"hendene",9455,1965
"selvom",9433,1966
"kig",9428,1967
"mordet",9426,1968
"bytte",9411,1969
"betalar",9406,1970
"hænderne",9403,1971
"sekund",9393,1972
"rose",9388,1973
"derfra",9385,1974
"svare",9377,1975
"orolig",9376,1976
"don",9374,1977
"nærmere",9353,1978
"mistede",9352,1979
"engelsk",9346,1980
"söker",9338,1981
"tvungen",9327,1982
"arbejdede",9313,1983
"flyttet",9313,1984
"sad",9305,1985
"smukt",9304,1986
"monster",9301,1987
"kjente",9289,1988
"dålig",9286,1989
"sint",9285,1990
"falder",9282,1991
"tilhører",9275,1992
"sticker",9273,1993
"sorte",9266,1994
"funkar",9262,1995
"røde",9255,1996
"ombord",9241,1997
"halvt",9236,1998
"makt",9234,1999
"brugt",9226,2000
"yeah",9223,2001
"verre",9212,2002
"politi",9211,2003
"dritt",9207,2004
"smukke",9203,2005
"lord",9200,2006
"båten",9198,2007
"carter",9196,2008
"kaste",9195,2009
"låne",9186,2010
"onde",9185,2011
"rejser",9174,2012
"hospitalet",9169,2013
"røre",9168,2014
"prøvet",9162,2015
"phil",9162,2016
"umuligt",9158,2017
"overraskelse",9156,2018
"bestemmer",9151,2019
"egna",9136,2020
"vildt",9131,2021
"huvud",9128,2022
"makker",9117,2023
"händerna",9116,2024
"alice",9114,2025
"skyd",9100,2026
"brød",9099,2027
"kende",9098,2028
"gjelder",9095,2029
"energi",9093,2030
"bud",9085,2031
"sat",9078,2032
"herrar",9068,2033
"lyve",9067,2034
"tidligt",9066,2035
"love",9053,2036
"fengsel",9017,2037
"skør",8999,2038
"cia",8999,2039
"lisa",8999,2040
"gulvet",8992,2041
"timme",8987,2042
"løber",8983,2043
"sten",8971,2044
"hopp",8969,2045
"føre",8968,2046
"fine",8963,2047
"fortsätter",8962,2048
"samtal",8960,2049
"likevel",8958,2050
"lægge",8957,2051
"ansikte",8953,2052
"ille",8951,2053
"uker",8943,2054
"beklagar",8938,2055
"ljuger",8937,2056
"stjålet",8935,2057
"emma",8925,2058
"tolv",8925,2059
"jävel",8922,2060
"netop",8916,2061
"baren",8913,2062
"fortsett",8910,2063
"ställa",8904,2064
"mund",8903,2065
"boken",8897,2066
"billeder",8890,2067
"allvar",8885,2068
"kvällen",8878,2069
"damen",8875,2070
"alting",8870,2071
"klarte",8869,2072
"sælge",8867,2073
"lngen",8864,2074
"vidt",8863,2075
"forteller",8854,2076
"lady",8853,2077
"anledning",8849,2078
"amerikanske",8818,2079
"ringen",8817,2080
"kjærlighet",8815,2081
"reddede",8808,2082
"smule",8806,2083
"menade",8800,2084
"alan",8795,2085
"vandet",8788,2086
"le",8787,2087
"big",8780,2088
"los",8777,2089
"skadet",8774,2090
"bodde",8771,2091
"folkens",8767,2092
"selvmord",8758,2093
"koster",8746,2094
"kigge",8744,2095
"sørge",8743,2096
"tider",8743,2097
"särskilt",8734,2098
"dans",8725,2099
"doktorn",8724,2100
"läkare",8721,2101
"hardt",8711,2102
"kniv",8707,2103
"procent",8703,2104
"finnas",8702,2105
"beholde",8695,2106
"ild",8686,2107
"jones",8682,2108
"lucy",8682,2109
"dommer",8677,2110
"krop",8670,2111
"situation",8669,2112
"adgang",8651,2113
"stranden",8644,2114
"fixar",8637,2115
"ringet",8636,2116
"hank",8633,2117
"största",8632,2118
"förr",8621,2119
"styre",8620,2120
"nånting",8611,2121
"guld",8608,2122
"fortsæt",8603,2123
"alvorlig",8603,2124
"mobil",8602,2125
"susan",8602,2126
"hest",8593,2127
"javisst",8590,2128
"spist",8587,2129
"vinduet",8584,2130
"styrke",8574,2131
"forsigtig",8570,2132
"arm",8570,2133
"staden",8566,2134
"vinna",8559,2135
"sitte",8558,2136
"synge",8557,2137
"glömde",8554,2138
"människa",8554,2139
"præsident",8548,2140
"körde",8538,2141
"karen",8524,2142
"stærk",8522,2143
"fantastiskt",8502,2144
"fatter",8498,2145
"broder",8492,2146
"søvn",8489,2147
"lytter",8481,2148
"dna",8478,2149
"veckan",8478,2150
"lyssnar",8473,2151
"lily",8464,2152
"bære",8458,2153
"pænt",8454,2154
"trots",8438,2155
"kvinnan",8433,2156
"faller",8422,2157
"nar",8415,2158
"bygge",8405,2159
"via",8403,2160
"smerte",8396,2161
"sengen",8392,2162
"reise",8380,2163
"bruk",8378,2164
"færdige",8377,2165
"loven",8376,2166
"kastet",8371,2167
"kyle",8368,2168
"myrdet",8361,2169
"slo",8356,2170
"leter",8355,2171
"angreb",8344,2172
"fängelse",8338,2173
"flickan",8331,2174
"datteren",8328,2175
"lægger",8324,2176
"måten",8323,2177
"likte",8321,2178
"virke",8319,2179
"maggie",8311,2180
"forkerte",8306,2181
"morgan",8302,2182
"normal",8300,2183
"fulgte",8296,2184
"förlorade",8294,2185
"louis",8282,2186
"skidt",8281,2187
"jenter",8273,2188
"spurte",8268,2189
"ond",8266,2190
"räddade",8263,2191
"köpte",8262,2192
"trevlig",8258,2193
"kjør",8254,2194
"jackson",8252,2195
"värld",8251,2196
"berättat",8249,2197
"pludselig",8246,2198
"passar",8239,2199
"munnen",8231,2200
"personlig",8229,2201
"fjerne",8223,2202
"armen",8213,2203
"svarte",8203,2204
"allting",8199,2205
"ryger",8197,2206
"rapport",8191,2207
"kaster",8185,2208
"tanker",8173,2209
"kilo",8171,2210
"stiller",8170,2211
"skaffa",8170,2212
"masser",8166,2213
"leo",8159,2214
"nånstans",8155,2215
"andas",8154,2216
"totalt",8149,2217
"scenen",8148,2218
"ordentligt",8137,2219
"larry",8134,2220
"ar",8134,2221
"förlora",8128,2222
"svarer",8112,2223
"spiste",8112,2224
"skikkelig",8109,2225
"behövs",8106,2226
"lukke",8103,2227
"regeringen",8098,2228
"kung",8081,2229
"kamera",8079,2230
"brukte",8068,2231
"hustru",8067,2232
"skickar",8067,2233
"kelly",8055,2234
"kriget",8051,2235
"bry",8048,2236
"rätta",8036,2237
"virkede",8029,2238
"blind",8023,2239
"lejlighed",8021,2240
"lot",8016,2241
"pågår",8013,2242
"røvhul",8011,2243
"trengte",8011,2244
"allvarligt",8007,2245
"kirken",8004,2246
"röra",8000,2247
"uppfattat",7996,2248
"kallas",7995,2249
"valgt",7994,2250
"lurer",7994,2251
"texas",7992,2252
"slås",7989,2253
"slutter",7989,2254
"undskylde",7986,2255
"sørg",7983,2256
"bringe",7982,2257
"idioter",7975,2258
"träffat",7952,2259
"kläder",7946,2260
"släppa",7942,2261
"alder",7941,2262
"bygger",7935,2263
"glade",7934,2264
"high",7931,2265
"rakt",7931,2266
"type",7921,2267
"vakker",7920,2268
"derovre",7913,2269
"spis",7907,2270
"vita",7900,2271
"chicago",7899,2272
"løse",7898,2273
"istället",7895,2274
"syk",7891,2275
"kald",7882,2276
"sprang",7877,2277
"skyte",7873,2278
"skiten",7871,2279
"frågan",7869,2280
"howard",7868,2281
"rene",7862,2282
"uskyldig",7862,2283
"mon",7859,2284
"gratulerer",7854,2285
"prate",7842,2286
"abby",7840,2287
"behov",7829,2288
"jeff",7826,2289
"klubben",7811,2290
"skjuter",7808,2291
"køber",7800,2292
"fallet",7794,2293
"taket",7790,2294
"gett",7790,2295
"sjukhuset",7788,2296
"skjut",7787,2297
"kræver",7775,2298
"lnte",7775,2299
"toget",7773,2300
"litar",7769,2301
"nåde",7763,2302
"værste",7761,2303
"sälja",7758,2304
"gillade",7754,2305
"personen",7735,2306
"historier",7734,2307
"signal",7728,2308
"bär",7726,2309
"hær",7724,2310
"fanger",7724,2311
"sättet",7724,2312
"karl",7723,2313
"købte",7721,2314
"lycklig",7720,2315
"intressant",7718,2316
"sælger",7715,2317
"ah",7707,2318
"förutom",7700,2319
"lav",7698,2320
"million",7696,2321
"klient",7693,2322
"pause",7691,2323
"biler",7687,2324
"grace",7684,2325
"pratat",7681,2326
"tjejer",7672,2327
"dagens",7668,2328
"legger",7666,2329
"naturligtvis",7666,2330
"el",7662,2331
"forlod",7658,2332
"minder",7650,2333
"kollar",7648,2334
"ulykke",7638,2335
"miles",7633,2336
"amerikansk",7632,2337
"fortsette",7628,2338
"forventer",7626,2339
"avtale",7623,2340
"tim",7617,2341
"skønt",7614,2342
"lås",7612,2343
"tjejen",7610,2344
"middagen",7606,2345
"jösses",7606,2346
"robin",7605,2347
"eksempel",7603,2348
"mester",7601,2349
"skatt",7588,2350
"regel",7584,2351
"bærer",7581,2352
"mulighed",7577,2353
"gruppe",7577,2354
"beslut",7572,2355
"levande",7570,2356
"korrekt",7562,2357
"roger",7560,2358
"arbetar",7558,2359
"umulig",7557,2360
"overrasket",7552,2361
"you",7548,2362
"syn",7543,2363
"bomben",7542,2364
"kvelden",7541,2365
"annie",7535,2366
"led",7528,2367
"lese",7526,2368
"julie",7524,2369
"raring",7523,2370
"band",7520,2371
"försiktig",7518,2372
"lovede",7516,2373
"victor",7506,2374
"framtiden",7498,2375
"døra",7496,2376
"ovenpå",7489,2377
"hjernen",7488,2378
"mexico",7482,2379
"tante",7476,2380
"høj",7475,2381
"data",7472,2382
"vattnet",7470,2383
"park",7465,2384
"forsøgte",7458,2385
"whisky",7451,2386
"gøy",7449,2387
"tacka",7443,2388
"mördare",7440,2389
"döden",7438,2390
"meddelande",7437,2391
"overfor",7427,2392
"förtjänar",7425,2393
"floden",7423,2394
